,0,1,2,3,4,5
0,0.25964814640554257,0.5192994991521891,0.059464894181050734,-0.015069591066465236,0.09045474693796625,-0.07963002730918026
1,-0.27878988584677833,-0.42768644976930625,0.10685078047689502,0.5084823342314312,0.2017644133541114,0.08420532376417272
2,-0.19988609490391607,-0.46467932851623933,-0.02838733084759765,0.025564354320785618,0.07653983919390686,0.6053082850814548
3,0.40472154652196196,0.363075803358844,0.07021810169643523,-0.15288299634225372,0.07534101525076659,-0.16830142141780846
4,0.37962549318189837,0.31560670650028183,-0.02222447638334806,-0.052501883406424005,0.14725674742285907,-0.11607307542592413
5,-0.39225657133842595,0.17519229442368134,0.27705161747002083,-0.006911539808348513,-0.09145670681536927,0.19931711301531566
6,0.5338024967291096,0.5201926804984908,0.06305151032433177,-0.03681938211975898,0.07070338575265288,-0.048902303858372784
7,0.2260389514891491,0.5414315895821186,-0.00381268024548908,-0.07474725765880313,-0.41493432835513167,-0.13975651475701806
8,0.4982162105006761,-0.0408834166303343,-0.13559816679162548,-0.18763566964888237,-0.009842326427510472,-0.0881683821974436
9,0.339095811737014,-0.06548881472471757,-0.20339780395522059,0.0506439221822512,0.1332796843454549,-0.29555859978091426
10,0.09244095174230864,-0.3488661845927538,-0.04517071655150798,0.1515644885865416,-0.0425436780405273,0.051151207111037766
11,-0.1719586648447457,0.48479677926110437,-0.18480869715530032,0.012017001446026583,0.05415561685107911,0.1301902927258498
12,-0.24896473277327694,-0.3768989545725395,0.07652282656786538,0.48383583316061274,0.0014904102785929815,-0.033253462620566894
13,0.29280527630832487,0.33689217380390984,-0.0682683146155365,0.025492240149394732,0.5669446053218491,0.2836099677960621
14,0.3719393302487517,0.13195049549763485,-0.03932386526743081,-0.25246874818501525,0.03611835646291795,0.033909765094621194
15,-0.6171179950576224,-0.08863145453006584,0.1266369983744856,0.3921699009572037,0.12944134964039974,-0.016438401895971358
16,-0.12993260779672722,-0.07899260650757625,0.2670142053109808,0.10472193004388995,-0.2808717920461441,0.08291809478252474
17,-0.48499835240154654,-0.28283528000236724,0.1042550894173296,0.3983367164170326,0.018910322819373583,0.029337277387195156
18,0.05022482283157104,-0.14994016416859426,0.036602232348984506,0.7114831756488296,-0.19636460899403765,0.162275183838865
19,0.1109533357051758,0.5694672269384974,-0.1348749300856516,-0.16408325912660382,-0.00011331482200869368,-0.0722185544317115
20,0.11803016361598234,0.3843234590032787,0.05922359142888485,-0.13236937509381896,0.3061682252686362,0.15642271732209964
21,0.12546040212878812,-0.15085989361811875,0.2706620513583619,-0.31267492649064726,-0.01920292848412784,-0.06791148194828638
22,0.6755240622950858,0.021869565311782864,-0.047969259563042564,0.03645159728779787,-0.04329455132655424,0.11403701349696263
23,-0.012597144237957707,-0.07945937829508404,0.11192380690210559,0.08324420841551537,-0.4853175639284379,0.22521848545384418
24,0.12455689049322961,0.4724701261479075,0.014427674424616947,-0.42342805358371166,0.18076308164002516,-0.035545869249171407
25,0.04220955330757854,-0.039179422447692056,0.05143941649822606,0.0984335296187211,-0.08770738623650402,0.5802489593698311
26,0.44881166683189627,0.10626410307646092,0.049817203367818766,0.049132709724053224,0.10285034962394651,0.0152911313649531
27,0.031225305726634636,0.14147864476096722,-0.07238934089083422,-0.2819289980255126,-0.2940535468469133,0.1619459982594022
28,-0.11167118833886444,0.058156727532031806,0.888616629702532,-0.01181340800227024,0.033452710370851894,0.04179645805784596
29,-0.05954490891037623,-0.04222434392611654,0.9527710215749601,0.04712243271396351,-0.07449749279799275,0.007602906007983378
30,-0.08607442514162608,-0.06721248584831188,0.8506201612837381,0.07618636500569106,-0.06040171772079664,0.041695207711970765
